id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous,close_approach_date,relative_velocity_km_s,miss_distance_au,orbiting_body
3781453,(2017 RP15),26.5,0.0133215567,0.0297879063,False,2026-09-22,9.0663367127,0.1463049512,Earth
3826834,(2018 PL23),19.87,0.2821986791,0.6310154296,True,2026-09-22,22.3484857263,0.1756616105,Earth
3829442,(2018 RL6),23.5,0.0530340723,0.1185877909,False,2026-09-22,17.9245921165,0.4207201208,Earth
3843774,(2019 RX),24.35,0.0358554334,0.0801751865,False,2026-09-22,6.4533439787,0.1771137362,Earth
54217965,(2021 VP6),21.57,0.1289896833,0.2884297004,False,2026-09-22,12.6110532399,0.4922743218,Earth
54276985,(2022 HR3),27.34,0.0090480497,0.0202320542,False,2026-09-22,14.0803549337,0.4516949149,Earth
54309248,(2022 SW20),26.48,0.0134448195,0.0300635304,False,2026-09-22,18.3302541682,0.1282382038,Earth
54355040,(2023 HK3),27.97,0.0067694748,0.0151370059,False,2026-09-22,5.1247342417,0.3757366184,Earth
2719194,719194 (2018 PL23),19.87,0.2821986791,0.6310154296,True,2026-09-22,22.3484834377,0.1756616449,Earth
3477703,(2009 WQ6),29.2,0.0038419789,0.008590926,False,2026-09-21,9.1713829684,0.3696554558,Earth
3519453,(2010 JA),27.0,0.0105816886,0.023661375,False,2026-09-21,6.6794432003,0.0673914219,Earth
3708359,(2015 BK509),22.36,0.0896509666,0.2004656557,False,2026-09-21,18.0989422523,0.1492238613,Earth
3878625,(2019 TZ5),22.0,0.1058168859,0.2366137501,False,2026-09-21,9.7881650058,0.3261295051,Earth
54205438,(2021 TQ6),25.4,0.022108281,0.0494356193,False,2026-09-21,8.9851010607,0.2578224847,Earth
54248340,(2022 DJ1),27.57,0.0081386988,0.0181986838,False,2026-09-21,8.5976651368,0.2867859081,Earth
54305650,(2022 SJ4),22.98,0.067383719,0.1506745763,False,2026-09-21,29.2452620149,0.4670446449,Earth
54308052,(2022 SM11),26.18,0.0154367182,0.0345175513,False,2026-09-21,10.048344891,0.088740131,Earth
3177202,(2004 FH),26.41,0.0138852907,0.0310484539,False,2026-09-23,13.0069076872,0.3989253206,Earth
3402616,(2008 CO116),21.1,0.160160338,0.358129403,False,2026-09-23,21.8871326096,0.4875946937,Earth
3617154,(2012 VB37),25.5,0.0211132445,0.0472106499,False,2026-09-23,6.3486772925,0.0688820393,Earth
3630815,(2013 ES11),23.7,0.0483676488,0.1081533507,False,2026-09-23,20.4045860964,0.3458768761,Earth
3720000,(2015 KT120),25.1,0.0253837029,0.0567596853,False,2026-09-23,13.0898561617,0.3164529721,Earth
3757895,(2016 QN11),21.17,0.1550797087,0.3467687706,False,2026-09-23,12.3542464948,0.286992887,Earth
3759670,(2016 SE),25.8,0.0183888672,0.0411187571,False,2026-09-23,8.8929578804,0.1880305455,Earth
54195855,(2021 RQ9),26.27,0.0148099972,0.0331161605,False,2026-09-23,11.2239906237,0.0712765703,Earth
54317859,(2022 UM3),27.27,0.0093444765,0.0208948847,False,2026-09-23,20.2115305988,0.4515508364,Earth
54352571,(2023 FE6),23.15,0.0623096019,0.1393285055,False,2026-09-23,9.8983466974,0.3076960233,Earth
54518074,(2025 CA),26.14,0.0157237082,0.0351592805,False,2026-09-23,10.3327810571,0.1623175386,Earth
2141531,141531 (2002 GB),19.15,0.3931470096,0.8791034386,False,2026-09-17,21.8324704521,0.4985196167,Earth
3346470,(2006 SB142),21.8,0.1160259082,0.2594418179,False,2026-09-17,3.8404510282,0.4956584477,Earth
3648469,(2013 ST),24.7,0.0305179233,0.0682401509,False,2026-09-17,14.2649242385,0.2582847563,Earth
3763421,(2016 VH2),25.13,0.0250354255,0.0559809132,False,2026-09-17,9.9300901472,0.2435386034,Earth
3840791,(2019 GM1),27.25,0.0094309399,0.0210882227,False,2026-09-17,3.6414011193,0.0846792689,Earth
3843822,(2019 RC2),22.49,0.0844413128,0.1888165155,False,2026-09-17,9.0897722784,0.3771114218,Earth
54051397,(2020 QR5),27.34,0.0090480497,0.0202320542,False,2026-09-17,20.3919384131,0.4630425859,Earth
54053794,(2020 RS1),27.02,0.0104846751,0.0234444462,False,2026-09-17,12.2705962641,0.1475382751,Earth
54101665,(2020 XD7),25.4,0.022108281,0.0494356193,False,2026-09-17,4.3130120656,0.2421453153,Earth
54152389,(2021 LC),26.03,0.0165407416,0.0369862226,False,2026-09-17,4.8479557874,0.2847438871,Earth
54209488,(2021 TO15),25.22,0.024019003,0.0537081235,False,2026-09-17,9.9044677332,0.3840086031,Earth
54466063,(2024 PL4),23.68,0.0488151892,0.1091540813,False,2026-09-17,0.7370097097,0.3254520884,Earth
2434632,434632 (2005 WE),19.88,0.2809020939,0.6281161771,False,2026-09-16,8.0608047945,0.209757892,Earth
2510262,510262 (2011 HJ61),19.2,0.3841978911,0.8590926012,False,2026-09-16,18.3101842109,0.3156196509,Earth
2514571,514571 (1996 RY3),20.42,0.219055911,0.4898239078,False,2026-09-16,17.9895802141,0.3686446967,Earth
3373918,(2007 GU4),22.65,0.0784431412,0.1754041962,False,2026-09-16,17.5609337109,0.1398339607,Earth
3382866,(2007 QE3),19.99,0.2670268771,0.5970902489,False,2026-09-16,18.1891013205,0.0888005864,Earth
3602784,(2012 HH8),21.0,0.1677084622,0.3750075218,False,2026-09-16,29.359874747,0.3539331522,Earth
3728565,(2015 SO2),23.9,0.04411182,0.0986370281,False,2026-09-16,17.8605485662,0.4870892221,Earth
3729136,(2015 TN21),27.2,0.0096506147,0.0215794305,False,2026-09-16,26.8770321182,0.4714397197,Earth
3760437,(2016 TH10),24.82,0.0288771931,0.0645713667,False,2026-09-16,10.4076533819,0.1554951232,Earth
3879274,(2019 UN1),23.24,0.0597798714,0.1336718562,False,2026-09-16,14.0099444304,0.2928987011,Earth
54054667,(2020 SM5),24.66,0.0310852938,0.0695088301,False,2026-09-16,15.3528309882,0.4083138826,Earth
54215203,(2021 VF),27.85,0.0071540995,0.0159970528,False,2026-09-16,6.9201592739,0.2601102932,Earth
54304625,(2022 SR),24.69,0.0306587876,0.0685551332,False,2026-09-16,7.5558362315,0.0590350237,Earth
54305247,(2022 SW3),24.89,0.0279611466,0.0625230245,False,2026-09-16,10.4012131817,0.0674138844,Earth
54470720,(2024 RP12),24.2,0.0384197891,0.0859092601,False,2026-09-16,6.5513025852,0.0458137107,Earth
2138971,138971 (2001 CB21),18.52,0.5254785303,1.1750057146,True,2026-09-29,10.2283268958,0.054123117,Earth
3448110,(2009 DC12),22.9,0.0699125232,0.1563291544,False,2026-09-29,6.0584391288,0.4313767902,Earth
3648745,(2013 TL),22.2,0.096506147,0.2157943048,False,2026-09-29,19.1475874219,0.3206373481,Earth
3666677,(2014 FR37),23.01,0.0664591797,0.1486072436,False,2026-09-29,15.0801608238,0.2663510789,Earth
54200440,(2021 SD2),26.92,0.0109788026,0.0245493489,False,2026-09-29,9.8837628629,0.1052612246,Earth
54202993,(2021 TU1),22.54,0.0825191939,0.1845185269,False,2026-09-29,25.2978408612,0.3614973911,Earth
54350901,(2023 FM2),24.39,0.035200998,0.0787118244,False,2026-09-29,16.0212393403,0.1271661967,Earth
54360089,(2023 KX3),25.77,0.0186446818,0.041690776,False,2026-09-29,14.8464028559,0.4042589646,Earth
54431315,(2024 FM),27.81,0.0072871041,0.0162944602,False,2026-09-29,6.316870172,0.4016345631,Earth
3132507,(2002 PN6),20.9,0.1756123185,0.3926810818,False,2026-09-30,1.5721996376,0.4167839349,Earth
3548666,(2010 TW54),27.6,0.0080270317,0.0179489885,False,2026-09-30,4.5115736676,0.1166942113,Earth
3682467,(2014 QJ33),23.7,0.0483676488,0.1081533507,False,2026-09-30,5.9552842843,0.1128735099,Earth
3799756,(2018 DF2),20.82,0.1822027706,0.4074177807,False,2026-09-30,18.2779890674,0.2186298704,Earth
3830890,(2018 SP2),24.8,0.0291443905,0.0651688382,False,2026-09-30,14.2601518512,0.0128818507,Earth
54016425,(2020 FW6),23.22,0.0603330078,0.1349087066,False,2026-09-30,12.9973403096,0.3060350193,Earth
54075550,(2020 UF2),21.76,0.1181829909,0.2642652014,True,2026-09-30,15.264452677,0.1998263602,Earth
3348144,(2006 TL),23.9,0.04411182,0.0986370281,False,2026-09-24,9.7690526238,0.2725030937,Earth
3581506,(2011 TB4),25.4,0.022108281,0.0494356193,False,2026-09-24,21.8746502683,0.2949914684,Earth
3608784,(2012 SK8),20.57,0.204434871,0.4571302686,False,2026-09-24,11.9701520812,0.3189803556,Earth
3728857,(2015 SY16),21.58,0.1283970296,0.2871044863,True,2026-09-24,30.5240294288,0.4936439064,Earth
3892681,(2019 VW2),22.7,0.0766575574,0.1714115092,False,2026-09-24,14.3571036999,0.2976345698,Earth
54016464,(2020 GE1),27.1,0.0101054342,0.0225964377,False,2026-09-24,5.5518986764,0.0723430518,Earth
54354679,(2023 HV1),25.99,0.0168482569,0.0376738478,False,2026-09-24,8.0733531118,0.4310132326,Earth
54376834,(2023 PM),23.98,0.0425162524,0.0950692305,False,2026-09-24,11.2515605306,0.1514476412,Earth
3177202,(2004 FH),26.41,0.0138852907,0.0310484539,False,2026-09-23,13.0069076872,0.3989253206,Earth
3402616,(2008 CO116),21.1,0.160160338,0.358129403,False,2026-09-23,21.8871326096,0.4875946937,Earth
3617154,(2012 VB37),25.5,0.0211132445,0.0472106499,False,2026-09-23,6.3486772925,0.0688820393,Earth
3630815,(2013 ES11),23.7,0.0483676488,0.1081533507,False,2026-09-23,20.4045860964,0.3458768761,Earth
3720000,(2015 KT120),25.1,0.0253837029,0.0567596853,False,2026-09-23,13.0898561617,0.3164529721,Earth
3757895,(2016 QN11),21.17,0.1550797087,0.3467687706,False,2026-09-23,12.3542464948,0.286992887,Earth
3759670,(2016 SE),25.8,0.0183888672,0.0411187571,False,2026-09-23,8.8929578804,0.1880305455,Earth
54195855,(2021 RQ9),26.27,0.0148099972,0.0331161605,False,2026-09-23,11.2239906237,0.0712765703,Earth
54317859,(2022 UM3),27.27,0.0093444765,0.0208948847,False,2026-09-23,20.2115305988,0.4515508364,Earth
54352571,(2023 FE6),23.15,0.0623096019,0.1393285055,False,2026-09-23,9.8983466974,0.3076960233,Earth
54518074,(2025 CA),26.14,0.0157237082,0.0351592805,False,2026-09-23,10.3327810571,0.1623175386,Earth
2376848,376848 (2001 RY47),19.61,0.3180936332,0.7112789871,False,2026-09-26,12.0505591203,0.131851931,Earth
3092330,(2001 SY169),23.1,0.063760979,0.1425738833,False,2026-09-26,25.869866957,0.4700776008,Earth
3291224,(2005 SP9),21.61,0.1266353563,0.283165265,False,2026-09-26,16.5300508984,0.3790101755,Earth
3427460,(2008 ST),27.1,0.0101054342,0.0225964377,False,2026-09-26,6.1640876924,0.0994595054,Earth
3629117,(2013 ET),23.1,0.063760979,0.1425738833,False,2026-09-26,25.8713848901,0.4701278683,Earth
3717039,(2015 HA10),20.61,0.2007035141,0.4487867009,False,2026-09-26,15.4515027616,0.2596987923,Earth
3830851,(2018 SD1),24.6,0.0319561887,0.0714562102,False,2026-09-26,22.8074917582,0.239497458,Earth
3843612,(2019 QY1),20.77,0.1864468183,0.41690776,True,2026-09-26,20.0345827649,0.4955562733,Earth
54203705,(2021 TV3),24.33,0.0361871997,0.0809170384,False,2026-09-26,16.1609680492,0.2787940874,Earth
54336641,(2022 YJ4),26.97,0.0107288945,0.0239905375,False,2026-09-26,7.9760933463,0.48538358,Earth
54377569,(2023 OG11),25.17,0.0245784775,0.0549591464,False,2026-09-26,15.673838288,0.4000921544,Earth
54483147,(2024 SK3),24.08,0.0406027058,0.0907904103,False,2026-09-26,25.6465040325,0.3109860379,Earth
54485063,(2024 SB5),25.72,0.0190789723,0.0426618789,False,2026-09-26,13.8324701444,0.0749267542,Earth
54487302,(2024 TM3),31.31,0.0014539684,0.0032511722,False,2026-09-26,21.3924435077,0.1729405207,Earth
3672902,(2014 KN76),20.5,0.2111324448,0.4721064988,False,2026-09-25,19.8906112018,0.4935438005,Earth
3753791,(2016 LY8),22.8,0.0732073989,0.1636967205,False,2026-09-25,7.2817604036,0.087851028,Earth
3803909,(2018 HN),24.96,0.0270741591,0.0605396602,False,2026-09-25,11.7934274052,0.1110458588,Earth
3824978,(2018 KS),27.9,0.0069912523,0.0156329154,False,2026-09-25,6.878540103,0.2284828657,Earth
54190080,(2021 QO1),26.87,0.0112345318,0.0251211767,False,2026-09-25,4.6638651757,0.2656785228,Earth
54305227,(2022 RC7),23.36,0.0565659358,0.1264852778,False,2026-09-25,6.0277101632,0.0924121761,Earth
54324411,(2022 VV),23.69,0.0485909037,0.1086525639,False,2026-09-25,9.3676526998,0.2082714882,Earth
54393149,(2023 TV9),24.72,0.0302381333,0.0676145215,False,2026-09-25,7.7115361379,0.1602089589,Earth
54467963,(2024 RA1),22.55,0.0821400526,0.1836707413,False,2026-09-25,17.1395501164,0.2444658335,Earth
54482415,(2024 SZ1),25.03,0.0262153087,0.0586192124,False,2026-09-25,26.5786300398,0.196225524,Earth
2523934,523934 (1998 FF14),20.62,0.1997813652,0.4467247133,True,2026-09-28,23.4785457974,0.1028992792,Earth
3256319,(2004 TB10),21.5,0.1332155667,0.2978790628,True,2026-09-28,11.5723191742,0.2384155705,Earth
3691093,(2014 SQ260),24.02,0.0417402433,0.0933340215,False,2026-09-28,12.3118504896,0.2631429431,Earth
3713318,(2015 EQ7),23.6,0.0506471459,0.1132504611,False,2026-09-28,6.2859743336,0.1971144279,Earth
3748418,(2016 FL12),26.3,0.0146067964,0.0326617897,False,2026-09-28,7.3029112882,0.4251754379,Earth
3773752,(2017 GK4),21.79,0.1165614595,0.2606393469,True,2026-09-28,12.1676168651,0.1231547357,Earth
54220006,(2021 VF19),24.02,0.0417402433,0.0933340215,False,2026-09-28,20.3705204934,0.3800742257,Earth
54413270,(2023 XB1),22.48,0.0848310762,0.189688053,False,2026-09-28,13.2208504674,0.2497224594,Earth
2514652,514652 (2005 SC71),18.31,0.5788352575,1.2943149835,False,2026-09-27,18.5823063442,0.3501128342,Earth
3602622,(2012 HM),24.1,0.040230458,0.0899580388,False,2026-09-27,4.7202062789,0.2196343722,Earth
3692560,(2014 TU),25.09,0.0255008688,0.0570216761,False,2026-09-27,15.5811895497,0.2717336036,Earth
3771605,(2017 EE23),21.8,0.1160259082,0.2594418179,False,2026-09-27,17.8390425204,0.4544841456,Earth
3838859,(2019 DJ1),26.8,0.0116025908,0.0259441818,False,2026-09-27,12.3662936673,0.2814561635,Earth
3872621,(2019 SH7),23.29,0.0584191154,0.1306291133,False,2026-09-27,9.5902213908,0.2168927464,Earth
54114201,(2021 CX4),23.77,0.0468333233,0.1047224945,False,2026-09-27,7.9891167875,0.422756427,Earth
54123261,(2021 DR),27.78,0.0073884779,0.0165211388,False,2026-09-27,6.8969919313,0.2409240073,Earth
3014117,(1998 SL36),20.22,0.2401900301,0.5370812349,True,2026-10-07,22.4570616813,0.3983704123,Earth
3293790,(2005 TQ45),25.6,0.0201629919,0.0450858206,False,2026-10-07,19.4120772738,0.3839007035,Earth
3635075,(2013 HP11),25.4,0.022108281,0.0494356193,False,2026-10-07,5.8151382631,0.3244347538,Earth
3648743,(2013 TH),23.8,0.046190746,0.1032856481,False,2026-10-07,6.9281145712,0.1302610078,Earth
3713998,(2015 FD35),20.71,0.191670368,0.428587972,False,2026-10-07,17.4099415193,0.182287413,Earth
3781905,(2017 SK17),21.29,0.1467421834,0.3281254972,False,2026-10-07,18.6618292775,0.2504926441,Earth
3798998,(2018 CH),26.4,0.0139493823,0.0311917671,False,2026-10-07,19.4231681305,0.4987871418,Earth
3803904,(2018 HK),21.45,0.1363185559,0.3048175575,False,2026-10-07,20.4384788091,0.179119919,Earth
54381675,(2023 RB5),24.34,0.0360209346,0.0805452583,False,2026-10-07,7.4805738783,0.4437077777,Earth
54389194,(2023 SG7),23.65,0.0494942761,0.1106725658,False,2026-10-07,13.7979632896,0.1421955979,Earth
2660096,660096 (1998 SL36),20.23,0.2390864572,0.5346135707,True,2026-10-07,22.4570617216,0.3983704123,Earth
54491555,(2024 TD16),26.61,0.0126635356,0.0283165265,False,2026-10-07,11.8035852653,0.0363433825,Earth
2277570,277570 (2005 YP180),19.34,0.3602093458,0.8054525833,True,2026-10-06,22.2381960465,0.4744348522,Earth
3546741,(2010 SJ),23.8,0.046190746,0.1032856481,False,2026-10-06,19.393910713,0.4952899171,Earth
3605257,(2012 KT42),29.0,0.0042126461,0.0094197631,False,2026-10-06,11.7128839797,0.2257661898,Earth
3771028,(2017 EJ3),23.23,0.0600558028,0.1342888574,False,2026-10-06,6.851042022,0.2543919882,Earth
3782014,(2017 SX20),24.14,0.0394961694,0.0883161196,False,2026-10-06,15.9522452901,0.424000139,Earth
3797689,(2018 AG12),23.7,0.0483676488,0.1081533507,False,2026-10-06,8.3890386119,0.4287745458,Earth
3802397,(2018 GL),20.43,0.2180494405,0.4875733714,False,2026-10-06,28.4623287123,0.499062566,Earth
3830859,(2018 SL1),26.1,0.0160160338,0.0358129403,False,2026-10-06,12.2057562818,0.3138514735,Earth
3831212,(2018 TZ1),25.0,0.02658,0.0594346868,False,2026-10-06,13.8286312923,0.2918098258,Earth
54161317,(2021 LL15),26.47,0.013506878,0.0302022973,False,2026-10-06,13.1358243825,0.1174395887,Earth
54203702,(2021 TS3),27.25,0.0094309399,0.0210882227,False,2026-10-06,6.132457325,0.1311258489,Earth
54206544,(2021 TO8),27.89,0.0070235225,0.0157050737,False,2026-10-06,14.2718905958,0.2660680912,Earth
54356391,(2023 HO4),23.19,0.0611723235,0.1367854737,False,2026-10-06,6.0833714887,0.1757530158,Earth
54376988,(2023 QD),26.73,0.011982708,0.0267941497,False,2026-10-06,5.8149914752,0.416032516,Earth
54392060,(2023 SO11),26.73,0.011982708,0.0267941497,False,2026-10-06,16.4283432091,0.4734559418,Earth
54404389,(2023 VC7),25.86,0.0178877195,0.0399981568,False,2026-10-06,7.2777694949,0.2724833516,Earth
54486934,(2024 TZ),23.32,0.0576175751,0.1288368146,False,2026-10-06,26.3322257595,0.2403345875,Earth
3092342,(2001 SH276),19.76,0.2968622513,0.6638041738,False,2026-10-05,10.755093198,0.1397994183,Earth
3389195,(2007 UW1),22.7,0.0766575574,0.1714115092,False,2026-10-05,4.7105287245,0.0847458998,Earth
3736412,(2015 XX169),27.4,0.0088014652,0.0196806745,False,2026-10-05,5.2534724855,0.2293648856,Earth
54016715,(2020 HV4),23.35,0.0568270323,0.1270691073,False,2026-10-05,21.8180674479,0.4276359877,Earth
54053782,(2020 RQ1),23.23,0.0600558028,0.1342888574,False,2026-10-05,16.6809745372,0.2632130677,Earth
54200307,(2021 SW1),29.82,0.0028877193,0.0064571367,False,2026-10-05,13.6990057621,0.1061584855,Earth
54203709,(2021 TB4),24.77,0.0295498293,0.0660754271,False,2026-10-05,22.02486156,0.0887672357,Earth
54239837,(2022 BD1),29.32,0.0036354232,0.0081290534,False,2026-10-05,39.1017725913,0.4206736842,Earth
54308055,(2022 SP11),24.54,0.0328514828,0.0734581487,False,2026-10-05,16.4575499292,0.1789218821,Earth
54318596,(2022 US5),26.64,0.0124897854,0.0279280092,False,2026-10-05,9.5413700103,0.1752015266,Earth
54341464,(2023 CD1),23.75,0.0472666667,0.1056914799,False,2026-10-05,17.2613158725,0.1656132087,Earth
3132507,(2002 PN6),20.9,0.1756123185,0.3926810818,False,2026-09-30,1.5721996376,0.4167839349,Earth
3548666,(2010 TW54),27.6,0.0080270317,0.0179489885,False,2026-09-30,4.5115736676,0.1166942113,Earth
3682467,(2014 QJ33),23.7,0.0483676488,0.1081533507,False,2026-09-30,5.9552842843,0.1128735099,Earth
3799756,(2018 DF2),20.82,0.1822027706,0.4074177807,False,2026-09-30,18.2779890674,0.2186298704,Earth
3830890,(2018 SP2),24.8,0.0291443905,0.0651688382,False,2026-09-30,14.2601518512,0.0128818507,Earth
54016425,(2020 FW6),23.22,0.0603330078,0.1349087066,False,2026-09-30,12.9973403096,0.3060350193,Earth
54075550,(2020 UF2),21.76,0.1181829909,0.2642652014,True,2026-09-30,15.264452677,0.1998263602,Earth
3373919,(2007 GW4),20.6,0.2016299194,0.4508582062,False,2026-10-04,19.4669845409,0.2356877444,Earth
3471586,(2009 UD),27.2,0.0096506147,0.0215794305,False,2026-10-04,12.6623753542,0.3156384503,Earth
3789686,(2017 WK15),26.7,0.0121494041,0.0271668934,False,2026-10-04,16.9567095654,0.4379915672,Earth
3883107,(2019 UM8),28.4,0.0055533491,0.0124176661,False,2026-10-04,18.2001420775,0.4142746484,Earth
54054777,(2020 TN),26.7,0.0121494041,0.0271668934,False,2026-10-04,12.5995792492,0.1654376423,Earth
54192215,(2021 RF2),25.75,0.0188171989,0.042076536,False,2026-10-04,7.736540962,0.0661195274,Earth
54244173,(2022 BP6),27.06,0.0102933082,0.0230165369,False,2026-10-04,6.7241588838,0.3884676372,Earth
54244784,(2022 CG1),27.6,0.0080270317,0.0179489885,False,2026-10-04,8.9201975412,0.2996660132,Earth
54306922,(2022 QY106),20.82,0.1822027706,0.4074177807,False,2026-10-04,10.7082057934,0.3844134381,Earth
54309259,(2022 SU21),24.51,0.0333084924,0.0744800533,False,2026-10-04,22.5951735837,0.0949996437,Earth
54312823,(2022 TD),27.73,0.0075605776,0.0169059655,False,2026-10-04,6.6299202837,0.1432120027,Earth
54485956,(2024 SH7),27.31,0.0091739206,0.0205135101,False,2026-10-04,10.764148174,0.0269493809,Earth
54489167,(2024 TT5),24.64,0.0313729225,0.0701519874,False,2026-10-04,14.7795216521,0.308184956,Earth
3330159,(2006 HZ5),24.5,0.0334622374,0.0748238376,False,2026-10-03,6.8706580833,0.3874305842,Earth
3869329,(2019 SW5),25.15,0.0248058993,0.0554676771,False,2026-10-03,17.1873428697,0.1017036663,Earth
54202333,(2021 TE1),24.44,0.0343997255,0.0769201245,False,2026-10-03,28.1610114959,0.4867806431,Earth
54306614,(2022 SU6),23.95,0.0431077124,0.0963917753,False,2026-10-03,5.2388270481,0.1594255396,Earth
54318575,(2022 UX4),23.92,0.0437074004,0.0977327184,False,2026-10-03,10.6246069383,0.2639811578,Earth
54352565,(2023 FO5),25.24,0.0237987955,0.0532157244,False,2026-10-03,14.0665005974,0.4680609111,Earth
54385785,(2023 SP2),28.23,0.0060055803,0.0134288857,False,2026-10-03,3.5229054164,0.1107292477,Earth
54391010,(2023 TF1),25.13,0.0250354255,0.0559809132,False,2026-10-03,10.0933880306,0.1814191675,Earth
54391032,(2023 TC2),24.59,0.0321036917,0.0717860371,False,2026-10-03,9.6963223054,0.0768671716,Earth
54496628,(2024 UY9),26.03,0.0165407416,0.0369862226,False,2026-10-03,7.2513782237,0.1992598507,Earth
2276891,276891 (2004 RH340),19.53,0.3300311834,0.7379721607,False,2026-10-02,17.3207078731,0.3629537199,Earth
3369097,(2007 DX60),22.23,0.095182033,0.212833496,False,2026-10-02,6.3481115109,0.4346546877,Earth
3523338,(2010 KV7),26.0,0.0167708462,0.0375007522,False,2026-10-02,18.7016803925,0.4487218276,Earth
3827426,(2018 RV3),23.03,0.0658498783,0.1472448042,False,2026-10-02,10.4403032794,0.3854067249,Earth
54055040,(2020 TJ1),24.4,0.0350392641,0.0783501764,False,2026-10-02,16.264325634,0.3201983321,Earth
54320171,(2022 UF8),20.87,0.1780553292,0.3981438198,False,2026-10-02,17.5525007484,0.1531384916,Earth
54430670,(2024 EJ3),26.77,0.0117639989,0.0263051013,False,2026-10-02,10.1343463583,0.1697906464,Earth
54499681,(2024 UP27),25.2,0.0242412481,0.0542050786,False,2026-10-02,25.9669760978,0.3849078515,Earth
2485882,485882 (2012 FK35),18.27,0.5895966084,1.3183780956,False,2026-10-01,24.6590842796,0.3355530527,Earth
2499496,499496 (2010 MR87),19.49,0.3361669212,0.7516920875,False,2026-10-01,18.8379028947,0.189481029,Earth
3430304,(2008 TX3),24.9,0.0278326768,0.0622357573,False,2026-10-01,16.7792429091,0.4405524343,Earth
3635077,(2013 HO11),23.0,0.0667659413,0.1492931834,False,2026-10-01,7.5246645912,0.063870222,Earth
3689018,(2014 RX22),26.0,0.0167708462,0.0375007522,False,2026-10-01,13.0044710271,0.2523742054,Earth
3747498,(2016 FB),23.67,0.0490405098,0.1096579137,False,2026-10-01,11.0846956407,0.4305722183,Earth
3825100,(2018 LC1),24.9,0.0278326768,0.0622357573,False,2026-10-01,8.4337545538,0.4805765841,Earth
3869353,(2019 SD7),23.7,0.0483676488,0.1081533507,False,2026-10-01,8.5172856106,0.2906024296,Earth
54308057,(2022 SR11),24.18,0.038775283,0.0867041687,False,2026-10-01,9.6222128944,0.1597279546,Earth
54338714,(2023 AW),25.68,0.0194336768,0.0434550225,False,2026-10-01,9.3994752787,0.2759420767,Earth
54350903,(2023 FJ2),22.13,0.099667824,0.2228640296,False,2026-10-01,16.5485552801,0.092315539,Earth
54357980,(2023 JL1),27.29,0.0092588058,0.0207033192,False,2026-10-01,6.0646221972,0.1982902736,Earth
54416848,(2023 WV23),23.68,0.0488151892,0.1091540813,False,2026-10-01,8.6577107104,0.0733513608,Earth
54486931,(2024 TW),28.95,0.0043107712,0.0096391775,False,2026-10-01,13.294279953,0.1113294429,Earth
54548705,(2025 SP20),27.378,0.0088910894,0.0198810803,False,2026-10-01,11.050741928,0.0913364852,Earth
2513312,513312 (2007 DM41),22.06,0.102933082,0.2301653685,True,2026-10-08,12.1357848723,0.1665969206,Earth
3387534,(2007 TH3),24.7,0.0305179233,0.0682401509,False,2026-10-08,14.6790497099,0.33703946,Earth
3471693,(2009 UU1),24.7,0.0305179233,0.0682401509,False,2026-10-08,18.9107349502,0.2995305927,Earth
3730801,(2015 TS238),25.4,0.022108281,0.0494356193,False,2026-10-08,15.8100956776,0.0121252407,Earth
3745502,(2016 EZ27),19.5,0.3346223745,0.7482383761,False,2026-10-08,19.2372330241,0.3598098015,Earth
3819556,(2018 HO1),25.31,0.0230438467,0.0515276076,False,2026-10-08,8.4682000796,0.3808458977,Earth
54016516,(2020 GT2),25.2,0.0242412481,0.0542050786,False,2026-10-08,16.3798744967,0.2741336111,Earth
54087855,(2020 VU5),27.4,0.0088014652,0.0196806745,False,2026-10-08,13.9714066852,0.2949182442,Earth
54317191,(2022 UQ2),23.51,0.0527904029,0.1180429295,False,2026-10-08,12.7680409574,0.4244788248,Earth
54402459,(2023 VF1),19.59,0.3210369174,0.7178603705,True,2026-10-08,28.9696686281,0.1005099144,Earth
54492952,(2024 TW20),24.41,0.0348782733,0.0779901901,False,2026-10-08,9.106855981,0.1846969438,Earth
54495433,(2024 UC3),25.52,0.0209196771,0.04677782,False,2026-10-08,17.7858086342,0.3656022501,Earth
3014117,(1998 SL36),20.22,0.2401900301,0.5370812349,True,2026-10-07,22.4570616813,0.3983704123,Earth
3293790,(2005 TQ45),25.6,0.0201629919,0.0450858206,False,2026-10-07,19.4120772738,0.3839007035,Earth
3635075,(2013 HP11),25.4,0.022108281,0.0494356193,False,2026-10-07,5.8151382631,0.3244347538,Earth
3648743,(2013 TH),23.8,0.046190746,0.1032856481,False,2026-10-07,6.9281145712,0.1302610078,Earth
3713998,(2015 FD35),20.71,0.191670368,0.428587972,False,2026-10-07,17.4099415193,0.182287413,Earth
3781905,(2017 SK17),21.29,0.1467421834,0.3281254972,False,2026-10-07,18.6618292775,0.2504926441,Earth
3798998,(2018 CH),26.4,0.0139493823,0.0311917671,False,2026-10-07,19.4231681305,0.4987871418,Earth
3803904,(2018 HK),21.45,0.1363185559,0.3048175575,False,2026-10-07,20.4384788091,0.179119919,Earth
54381675,(2023 RB5),24.34,0.0360209346,0.0805452583,False,2026-10-07,7.4805738783,0.4437077777,Earth
54389194,(2023 SG7),23.65,0.0494942761,0.1106725658,False,2026-10-07,13.7979632896,0.1421955979,Earth
